id,price
0,6.553036936936928
1,8.850346218487385
2,9.262311827956987
3,7.894089655172417
4,9.186317796610174
5,8.032425311203328
6,7.40812466124661
7,6.959117647058823
8,6.530678623718891
9,6.487174807197948
10,9.186317796610174
11,7.3897176339285595
12,8.519502159827217
13,8.032425311203328
14,6.614737931034477
15,7.276177014531058
16,7.464440281030442
17,6.379175675675676
18,9.384330143540668
19,8.637209508460924
20,6.879264637002347
21,9.186317796610174
22,9.575964480874312
23,6.884167259786481
24,9.235239819004535
25,7.276177014531058
26,7.3897176339285595
27,9.575964480874312
28,7.8900417582417575
29,8.519502159827217
30,6.591583479789097
31,8.637209508460924
32,8.59051615646258
33,6.487174807197948
34,9.604292553191485
35,8.519502159827217
36,9.235239819004535
37,7.804804774083538
38,9.262311827956987
39,9.549785714285711
40,9.235239819004535
41,8.268149625935164
42,7.40812466124661
43,8.268149625935164
44,7.276177014531058
45,6.487174807197948
46,6.591583479789097
47,9.604292553191485
48,8.850346218487385
49,8.59051615646258
50,7.375654571843247
51,6.812884567126729
52,7.3897176339285595
53,7.804804774083538
54,6.879264637002347
55,6.553036936936928
56,8.749118451025058
57,9.235239819004535
58,6.553036936936928
59,6.884167259786481
60,7.520484615384614
61,8.572149809885927
62,6.530678623718891
63,7.804804774083538
64,7.954548387096774
65,7.40812466124661
66,9.186317796610174
67,8.032425311203328
68,7.804804774083538
69,7.894089655172417
70,9.186317796610174
71,6.884167259786481
72,6.631688346883472
73,7.914831683168317
74,6.553036936936928
75,6.614737931034477
76,6.553036936936928
77,9.235239819004535
78,6.855740046838402
79,7.804804774083538
80,7.953000000000008
81,6.487174807197948
82,8.572149809885927
83,6.884167259786481
84,8.637209508460924
85,6.553036936936928
86,7.276177014531058
87,7.276177014531058
88,7.953000000000008
89,8.59051615646258
90,6.379175675675676
91,8.519502159827217
92,6.884167259786481
93,6.553036936936928
94,8.637209508460924
95,7.804804774083538
96,6.591583479789097
97,8.032425311203328
98,6.879264637002347
99,6.487174807197948
100,8.59051615646258
101,6.487174807197948
102,6.631688346883472
103,9.186317796610174
104,8.749118451025058
105,8.356333333333332
106,8.683320158102774
107,7.991944444444444
108,6.553036936936928
109,6.591583479789097
110,7.464440281030442
111,8.906544910179637
112,9.575964480874312
113,6.553036936936928
114,7.40812466124661
115,6.530678623718891
116,8.850346218487385
117,7.914831683168317
118,6.530678623718891
119,8.279551020408164
120,7.3897176339285595
121,6.487174807197948
122,7.8900417582417575
123,8.59051615646258
124,8.702231046931404
125,7.40812466124661
126,6.487174807197948
127,9.086472727272726
128,8.572149809885927
129,8.637209508460924
130,8.572149809885927
131,6.487174807197948
132,7.8900417582417575
133,6.293600000000002
134,6.879264637002347
135,9.235239819004535
136,7.804804774083538
137,7.375654571843247
138,7.873789407314003
139,7.375654571843247
140,9.086472727272726
141,7.520484615384614
142,8.850346218487385
143,6.7792921914357684
144,6.614737931034477
145,8.572149809885927
146,9.575964480874312
147,7.3897176339285595
148,6.855740046838402
149,7.375654571843247
150,6.487174807197948
151,8.572149809885927
152,7.873789407314003
153,7.581403225806451
154,7.873789407314003
155,7.804804774083538
156,6.553036936936928
157,9.235239819004535
158,6.553036936936928
159,6.614737931034477
160,8.096200000000001
161,6.293600000000002
162,7.8900417582417575
163,6.553036936936928
164,7.375654571843247
165,6.614737931034477
166,8.572149809885927
167,7.953000000000008
168,6.530678623718891
169,8.268149625935164
170,7.411591549295772
171,8.637209508460924
172,8.572149809885927
173,8.519502159827217
174,8.637209508460924
175,6.812884567126729
176,6.2210576923076895
177,6.530678623718891
178,7.487447019867549
179,7.276177014531058
180,8.637209508460924
181,6.553036936936928
182,7.512537634408603
183,7.375654571843247
184,8.906544910179637
185,7.3897176339285595
186,6.67395435684647
187,8.59051615646258
188,6.293600000000002
189,6.530678623718891
190,6.487174807197948
191,8.519502159827217
192,7.873789407314003
193,8.268149625935164
194,9.604292553191485
195,9.186317796610174
196,8.268149625935164
197,6.180290502793298
198,7.3897176339285595
199,8.519502159827217
200,8.572149809885927
201,6.614737931034477
202,6.530678623718891
203,8.955741379310345
204,8.637209508460924
205,6.879264637002347
206,7.8900417582417575
207,6.487174807197948
208,6.530678623718891
209,8.906544910179637
210,8.637209508460924
211,9.235239819004535
212,8.519502159827217
213,6.812884567126729
214,8.268149625935164
215,7.276177014531058
216,6.631688346883472
217,7.3897176339285595
218,7.804804774083538
219,6.337
220,6.553036936936928
221,7.276177014531058
222,7.8900417582417575
223,7.375654571843247
224,6.591583479789097
225,8.59051615646258
226,6.614737931034477
227,7.804804774083538
228,6.530678623718891
229,9.604292553191485
230,8.749118451025058
231,8.572149809885927
232,6.553036936936928
233,9.186317796610174
234,8.637209508460924
235,8.749118451025058
236,6.2210576923076895
237,9.235239819004535
238,9.235239819004535
239,9.604292553191485
240,6.553036936936928
241,7.3897176339285595
242,7.40812466124661
243,7.873789407314003
244,9.235239819004535
245,6.487174807197948
246,8.268149625935164
247,8.519502159827217
248,8.279551020408164
249,6.530678623718891
250,6.553036936936928
251,7.804804774083538
252,6.293600000000002
253,9.262311827956987
254,9.186317796610174
255,8.749118451025058
256,6.487174807197948
257,6.180290502793298
258,9.384330143540668
259,7.914831683168317
260,6.313834394904462
261,8.683320158102774
262,6.180290502793298
263,6.879264637002347
264,8.572149809885927
265,8.572149809885927
266,6.591583479789097
267,8.850346218487385
268,6.800861471861472
269,9.235239819004535
270,8.572149809885927
271,8.850346218487385
272,7.375654571843247
273,6.812884567126729
274,7.276177014531058
275,6.530678623718891
276,7.487447019867549
277,9.507547770700642
278,8.850346218487385
279,8.572149809885927
280,7.3897176339285595
281,6.553036936936928
282,7.375654571843247
283,6.879264637002347
284,6.553036936936928
285,6.530678623718891
286,6.553036936936928
287,6.921835937500001
288,6.487174807197948
289,7.953000000000008
290,6.487174807197948
291,7.276177014531058
292,9.575964480874312
293,6.530678623718891
294,6.879264637002347
295,8.637209508460924
296,6.855740046838402
297,8.59051615646258
298,8.59051615646258
299,7.3897176339285595
300,8.637209508460924
301,6.812884567126729
302,6.7792921914357684
303,8.59051615646258
304,6.487174807197948
305,6.530678623718891
306,7.375654571843247
307,9.575964480874312
308,8.798750000000007
309,8.850346218487385
310,8.572149809885927
311,6.530678623718891
312,6.812884567126729
313,8.268149625935164
314,8.850346218487385
315,8.749118451025058
316,6.487174807197948
317,9.575964480874312
318,6.487174807197948
319,6.67395435684647
320,8.268149625935164
321,8.618732456140352
322,6.487174807197948
323,8.850346218487385
324,8.618732456140352
325,6.553036936936928
326,6.7792921914357684
327,9.384330143540668
328,6.812884567126729
329,6.337
330,6.530678623718891
331,8.572149809885927
332,8.268149625935164
333,6.614737931034477
334,6.855740046838402
335,6.487174807197948
336,8.268149625935164
337,8.572149809885927
338,7.411591549295772
339,8.59051615646258
340,7.464440281030442
341,6.855740046838402
342,8.59051615646258
343,8.59051615646258
344,7.276177014531058
345,7.3897176339285595
346,7.804804774083538
347,6.530678623718891
348,8.032425311203328
349,6.855740046838402
350,7.914831683168317
351,8.572149809885927
352,8.637209508460924
353,8.637209508460924
354,9.575964480874312
355,7.512537634408603
356,7.713583333333335
357,9.604292553191485
358,8.519502159827217
359,8.572149809885927
360,9.680163636363636
361,7.375654571843247
362,8.59051615646258
363,7.804804774083538
364,8.268149625935164
365,7.147064516129031
366,9.575964480874312
367,6.530678623718891
368,9.507547770700642
369,6.530678623718891
370,8.906544910179637
371,7.375654571843247
372,6.530678623718891
373,7.276177014531058
374,8.637209508460924
375,8.59051615646258
376,7.487447019867549
377,8.59051615646258
378,8.59051615646258
379,8.637209508460924
380,6.337
381,6.631688346883472
382,6.180290502793298
383,8.519502159827217
384,9.604292553191485
385,8.519502159827217
386,6.879264637002347
387,6.67395435684647
388,6.553036936936928
389,8.268149625935164
390,8.268149625935164
391,6.487174807197948
392,9.507547770700642
393,6.337
394,6.614737931034477
395,7.873789407314003
396,8.637209508460924
397,6.293600000000002
398,8.618732456140352
399,8.59051615646258
400,6.591583479789097
401,9.575964480874312
402,8.749118451025058
403,9.575964480874312
404,7.487447019867549
405,8.268149625935164
406,8.279551020408164
407,8.637209508460924
408,8.572149809885927
409,8.572149809885927
410,8.572149809885927
411,6.855740046838402
412,7.701057692307691
413,8.637209508460924
414,8.572149809885927
415,6.487174807197948
416,6.631688346883472
417,6.812884567126729
418,7.40812466124661
419,7.3897176339285595
420,8.637209508460924
421,8.637209508460924
422,6.631688346883472
423,7.276177014531058
424,8.279551020408164
425,6.487174807197948
426,7.276177014531058
427,8.618732456140352
428,8.850346218487385
429,8.637209508460924
430,7.487447019867549
431,7.8900417582417575
432,8.766115942028986
433,8.268149625935164
434,6.631688346883472
435,6.293600000000002
436,6.487174807197948
437,9.235239819004535
438,6.313834394904462
439,7.914831683168317
440,7.276177014531058
441,6.487174807197948
442,8.637209508460924
443,6.487174807197948
444,8.618732456140352
445,7.701057692307691
446,7.375654571843247
447,7.3897176339285595
448,8.618732456140352
449,6.855740046838402
450,7.276177014531058
451,8.955741379310345
452,8.59051615646258
453,6.631688346883472
454,6.855740046838402
455,7.3897176339285595
456,6.812884567126729
457,6.337
458,8.519502159827217
459,7.804804774083538
460,8.091703703703704
461,8.749118451025058
462,6.812884567126729
463,7.8900417582417575
464,8.850346218487385
465,6.879264637002347
466,8.572149809885927
467,9.186317796610174
468,8.572149809885927
469,7.375654571843247
470,8.702231046931404
471,8.637209508460924
472,8.268149625935164
473,8.798750000000007
474,7.104571428571427
475,8.806246073298427
476,8.519502159827217
477,8.59051615646258
478,6.530678623718891
479,6.7792921914357684
480,6.879264637002347
481,7.8900417582417575
482,7.804804774083538
483,7.072028846153848
484,7.276177014531058
485,8.906544910179637
486,7.8900417582417575
487,7.464440281030442
488,9.235239819004535
489,7.3897176339285595
490,6.530678623718891
491,7.977443298969074
492,7.40812466124661
493,6.631688346883472
494,8.59051615646258
495,8.850346218487385
496,6.855740046838402
497,8.572149809885927
498,9.186317796610174
499,8.572149809885927
500,7.804804774083538
501,9.575964480874312
502,8.268149625935164
503,7.520484615384614
504,6.855740046838402
505,8.749118451025058
506,6.487174807197948
507,8.749118451025058
508,8.637209508460924
509,8.268149625935164
510,7.411591549295772
511,9.604292553191485
512,9.235239819004535
513,6.530678623718891
514,8.519502159827217
515,7.914831683168317
516,8.572149809885927
517,6.614737931034477
518,8.637209508460924
519,7.3897176339285595
520,6.530678623718891
521,7.914831683168317
522,7.487447019867549
523,8.637209508460924
524,8.519502159827217
525,8.066227272727271
526,7.894089655172417
527,8.572149809885927
528,6.631688346883472
529,6.879264637002347
530,6.530678623718891
531,7.464440281030442
532,9.186317796610174
533,7.3897176339285595
534,7.411591549295772
535,9.262311827956987
536,8.637209508460924
537,8.268149625935164
538,9.235239819004535
539,9.604292553191485
540,7.914831683168317
541,6.879264637002347
542,8.702231046931404
543,8.683320158102774
544,8.279551020408164
545,6.530678623718891
546,7.3897176339285595
547,6.337
548,6.614737931034477
549,8.702231046931404
550,6.530678623718891
551,8.637209508460924
552,7.3897176339285595
553,6.180290502793298
554,6.553036936936928
555,6.812884567126729
556,7.8900417582417575
557,9.330325581395348
558,8.066227272727271
559,7.3897176339285595
560,7.804804774083538
561,6.812884567126729
562,8.572149809885927
563,8.702231046931404
564,6.553036936936928
565,6.67395435684647
566,7.953000000000008
567,6.812884567126729
568,8.637209508460924
569,7.873789407314003
570,6.631688346883472
571,8.749118451025058
572,6.487174807197948
573,8.749118451025058
574,8.268149625935164
575,6.614737931034477
576,8.519502159827217
577,7.3897176339285595
578,8.59051615646258
579,9.507547770700642
580,8.806246073298427
581,7.804804774083538
582,8.268149625935164
583,8.268149625935164
584,6.337
585,6.180290502793298
586,6.614737931034477
587,8.749118451025058
588,6.812884567126729
589,7.487447019867549
590,8.268149625935164
591,9.235239819004535
592,8.9623164556962
593,8.749118451025058
594,6.879264637002347
595,7.804804774083538
596,6.614737931034477
597,7.8900417582417575
598,7.464440281030442
599,6.921835937500001
600,9.235239819004535
601,6.2210576923076895
602,6.614737931034477
603,7.411591549295772
604,6.631688346883472
605,8.59051615646258
606,6.614737931034477
607,9.235239819004535
608,9.604292553191485
609,7.894089655172417
610,6.879264637002347
611,8.032425311203328
612,7.3897176339285595
613,7.276177014531058
614,9.604292553191485
615,8.279551020408164
616,7.804804774083538
617,8.572149809885927
618,6.553036936936928
619,6.337
620,8.268149625935164
621,6.879264637002347
622,6.293600000000002
623,7.375654571843247
624,7.8900417582417575
625,8.637209508460924
626,6.530678623718891
627,6.337
628,7.411591549295772
629,8.59051615646258
630,8.519502159827217
631,7.804804774083538
632,9.235239819004535
633,7.4863757575757575
634,7.873789407314003
635,8.637209508460924
636,9.235239819004535
637,8.268149625935164
638,7.873789407314003
639,6.487174807197948
640,7.520484615384614
641,6.530678623718891
642,6.591583479789097
643,6.800861471861472
644,6.614737931034477
645,6.591583479789097
646,8.519502159827217
647,8.906544910179637
648,8.906544910179637
649,7.701057692307691
650,7.701057692307691
651,6.800861471861472
652,6.800861471861472
653,8.873067796610163
654,6.530678623718891
655,6.631688346883472
656,8.572149809885927
657,8.268149625935164
658,8.032425311203328
659,8.850346218487385
660,6.553036936936928
661,6.884167259786481
662,8.702231046931404
663,7.713583333333335
664,6.7792921914357684
665,9.384330143540668
666,7.873789407314003
667,8.519502159827217
668,8.702231046931404
669,8.279551020408164
670,8.572149809885927
671,8.572149809885927
672,6.487174807197948
673,6.614737931034477
674,6.487174807197948
675,8.749118451025058
676,7.804804774083538
677,9.507547770700642
678,7.276177014531058
679,7.4863757575757575
680,7.464440281030442
681,6.553036936936928
682,7.464440281030442
683,6.800861471861472
684,6.530678623718891
685,8.637209508460924
686,6.855740046838402
687,8.519502159827217
688,7.411591549295772
689,9.262311827956987
690,7.411591549295772
691,8.519502159827217
692,6.614737931034477
693,8.519502159827217
694,8.749118451025058
695,8.749118451025058
696,6.591583479789097
697,7.40812466124661
698,8.59051615646258
699,7.3897176339285595
700,8.572149809885927
701,8.683320158102774
702,9.235239819004535
703,6.530678623718891
704,8.032425311203328
705,9.549785714285711
706,7.914831683168317
707,8.572149809885927
708,8.59051615646258
709,8.519502159827217
710,9.186317796610174
711,8.59051615646258
712,6.487174807197948
713,9.507547770700642
714,8.59051615646258
715,6.293600000000002
716,8.798750000000007
717,7.4863757575757575
718,7.464440281030442
719,8.59051615646258
720,8.519502159827217
721,6.293600000000002
722,7.276177014531058
723,8.59051615646258
724,6.487174807197948
725,6.553036936936928
726,7.375654571843247
727,8.749118451025058
728,6.800861471861472
729,8.798750000000007
730,7.464440281030442
