id,price
0,5.7550673
1,6.9191403
2,7.3298955
3,5.870778
4,7.1579294
5,5.865995
6,5.819899
7,5.982365
8,5.895023
9,5.9770565
10,7.392076
11,5.9393377
12,6.4561462
13,6.131494
14,5.9725947
15,5.9335012
16,6.268694
17,5.9803553
18,7.19083
19,7.323066
20,5.8472238
21,7.120231
22,7.0429015
23,5.875312
24,7.260615
25,5.9459014
26,5.811342
27,7.2561183
28,6.109183
29,6.532841
30,6.208687
31,6.8081436
32,6.6697164
33,5.811342
34,7.193963
35,6.4420376
36,7.136048
37,5.8103857
38,7.523278
39,7.2561183
40,7.140019
41,6.16624
42,5.811342
43,6.20125
44,5.9725947
45,6.036666
46,5.8103857
47,7.051542
48,7.1522913
49,6.8410635
50,6.084323
51,6.2231956
52,6.308663
53,5.9815125
54,6.07267
55,6.276575
56,7.183649
57,7.492936
58,6.029937
59,6.1399145
60,5.865995
61,6.3627453
62,6.0488462
63,6.006028
64,6.014276
65,6.029937
66,7.213344
67,6.006028
68,5.8158293
69,6.083071
70,7.397544
71,5.5656757
72,6.025657
73,5.9896936
74,6.044261
75,6.079105
76,6.131494
77,7.0992236
78,5.8338947
79,5.656058
80,5.8472238
81,6.1985393
82,6.3669577
83,6.0171914
84,6.9941564
85,5.7855005
86,5.9896936
87,5.8103857
88,5.941721
89,6.5415635
90,6.1050863
91,6.361531
92,6.268694
93,6.0317574
94,7.4131527
95,6.027433
96,5.9803553
97,5.969027
98,5.870778
99,6.014276
100,6.7699194
101,6.0488462
102,6.025657
103,7.301562
104,7.4656615
105,6.151925
106,6.839481
107,5.8648496
108,6.1985393
109,5.9118385
110,5.93753
111,6.9817257
112,7.19083
113,5.9952807
114,6.027433
115,5.9459014
116,7.200804
117,5.656058
118,6.208946
119,6.182541
120,5.93753
121,5.930753
122,6.014276
123,6.6448064
124,6.8502555
125,6.2915545
126,5.941721
127,7.426252
128,6.575997
129,6.806033
130,6.3669577
131,6.2897835
132,5.9896936
133,6.1831717
134,5.7965536
135,7.35484
136,5.9770565
137,6.1050863
138,6.219531
139,6.083071
140,7.565771
141,5.9459014
142,7.1514726
143,6.01524
144,5.932984
145,6.575997
146,7.19083
147,5.7894363
148,6.029937
149,6.1985393
150,6.0488462
151,6.596189
152,5.9896936
153,5.9952807
154,5.7973094
155,5.9815125
156,5.7107434
157,7.1390834
158,5.8338947
159,6.219531
160,6.1974297
161,6.186547
162,5.7855005
163,6.122678
164,5.852847
165,6.2915545
166,6.3447223
167,6.0072165
168,5.9335012
169,6.030711
170,6.027433
171,6.849663
172,6.5915346
173,6.4272146
174,6.9823318
175,6.268694
176,6.1050863
177,5.827664
178,6.084323
179,5.6388187
180,6.911033
181,6.308663
182,5.638796
183,5.967482
184,7.1790295
185,5.7855005
186,5.9459014
187,6.8254857
188,5.9947953
189,5.8158293
190,5.8338947
191,6.6169357
192,5.895023
193,5.783046
194,7.137484
195,7.2695737
196,6.026092
197,6.1976266
198,6.0488462
199,6.4763193
200,6.565839
201,6.027433
202,5.866907
203,6.9904385
204,6.76088
205,5.792862
206,5.9947953
207,6.029937
208,5.7413607
209,7.4776835
210,6.9836216
211,7.3476195
212,6.4423113
213,5.9335012
214,5.916721
215,5.871326
216,6.208687
217,6.2915545
218,5.5656757
219,6.2063155
220,5.9320126
221,5.9393377
222,6.109183
223,6.11435
224,5.852847
225,7.125359
226,5.9393377
227,5.9803553
228,5.7393365
229,7.2561183
230,7.0339165
231,6.616314
232,6.079105
233,7.017437
234,6.9118414
235,7.008918
236,6.2231956
237,7.3962336
238,7.3523817
239,7.132624
240,6.083071
241,5.735004
242,5.908034
243,5.9335012
244,7.1936183
245,5.93753
246,5.9604692
247,6.3903103
248,6.145473
249,6.1985393
250,6.079105
251,5.932984
252,6.1961517
253,7.370009
254,7.2193685
255,7.0035825
256,6.1961517
257,6.2033634
258,7.2970805
259,5.656058
260,5.865995
261,7.0399246
262,6.044261
263,6.3012185
264,6.4272146
265,6.9535313
266,6.208946
267,6.976057
268,6.07267
269,7.1863093
270,6.681868
271,7.093293
272,6.029937
273,6.109183
274,5.9725947
